feature_a,feature_b,correlation,abs_correlation
power_v3_calibrated_win_probability,defensive_trend,-0.04695499254691379,0.04695499254691379
recent_vs_season_margin_delta,opponent_games_played,-0.04693749006830843,0.04693749006830843
rolling_goals_for_std_last_5,strength_gap_absolute,-0.04679388846229091,0.04679388846229091
strength_gap_absolute,opponent_win_pct,0.04670514136709058,0.04670514136709058
power_v3_calibrated_win_probability,elo_home_probability,0.046289052911321654,0.046289052911321654
elo_diff_home,offense_vs_opponent_defense_gap,-0.046070839370811696,0.046070839370811696
power_v3_recency_win_probability,defensive_trend,-0.04575926698563981,0.04575926698563981
rolling_margin_std_last_3,strength_gap_absolute,-0.04525011988750056,0.04525011988750056
recent_vs_season_margin_delta,defense_vs_opponent_offense_gap,-0.04524418796056822,0.04524418796056822
power_v3_recency_win_probability,elo_diff_home,0.04502611896410243,0.04502611896410243
pregame_home_elo,recent_vs_season_margin_delta,-0.04461696920732991,0.04461696920732991
predicted_win_probability,power_v3_calibrated_home_probability,0.04422174766994333,0.04422174766994333
rolling_goals_against_std_last_5,power_rating_trend,-0.04419168546035368,0.04419168546035368
power_v3_recency_win_probability,elo_home_probability,0.043995418880795806,0.043995418880795806
elo_home_probability,offense_vs_opponent_defense_gap,-0.04398636867588614,0.04398636867588614
power_v3_calibrated_win_probability,rolling_margin_std_last_5,-0.04377988338163538,0.04377988338163538
power_v3_calibrated_win_probability,recent_result_volatility,-0.04377988338163538,0.04377988338163538
power_rating_trend,projected_pace_interaction,0.04376193505725637,0.04376193505725637
recent_opponent_avg_power,recent_opponent_avg_elo,-0.043678244782933306,0.043678244782933306
rolling_margin_last_3,defense_vs_opponent_offense_gap,-0.043415036315153074,0.043415036315153074
predicted_win_probability,power_v3_recency_home_probability,0.04319444798248278,0.04319444798248278
power_v3_recency_win_probability,recent_result_volatility,-0.04265323125848049,0.04265323125848049
power_v3_recency_win_probability,rolling_margin_std_last_5,-0.04265323125848049,0.04265323125848049
projected_pace_interaction,recent_opponent_avg_elo,0.04220561624810929,0.04220561624810929
pregame_home_elo,pregame_away_elo,0.04213833677736257,0.04213833677736257
defensive_trend,rating_stability,0.041985860785311885,0.041985860785311885
pregame_away_elo,defensive_trend,0.041847657530143564,0.041847657530143564
elo_trend,strength_gap_absolute,0.04178741003303419,0.04178741003303419
power_v3_calibrated_win_probability,offense_vs_opponent_defense_gap,0.04164626698841823,0.04164626698841823
projected_pace_interaction,rating_stability,-0.04161968925946417,0.04161968925946417
power_v3_recency_win_probability,offense_vs_opponent_defense_gap,0.04130526792599617,0.04130526792599617
rolling_margin_std_last_3,recent_vs_season_margin_delta,-0.04102069947241146,0.04102069947241146
pregame_home_elo,recent_result_volatility,-0.04025142806388948,0.04025142806388948
pregame_home_elo,rolling_margin_std_last_5,-0.04025142806388948,0.04025142806388948
strength_gap_absolute,rating_stability,0.040084758944474025,0.040084758944474025
recent_opponent_avg_power,opponent_games_played,0.04008203551266296,0.04008203551266296
predicted_win_probability,defensive_trend,-0.040042622873991615,0.040042622873991615
strength_gap_absolute,recent_opponent_avg_power,0.03974315728081406,0.03974315728081406
power_v3_calibrated_win_probability,recent_opponent_avg_elo,-0.03973595069598043,0.03973595069598043
rolling_trend_slope,defense_vs_opponent_offense_gap,-0.039209333753822996,0.039209333753822996
power_v3_calibrated_home_probability,recent_vs_season_margin_delta,-0.03913438702195431,0.03913438702195431
upset_rate,offense_vs_opponent_defense_gap,-0.03908411557617353,0.03908411557617353
pregame_home_elo,power_rating_trend,-0.03906472648283918,0.03906472648283918
predicted_win_probability,recent_opponent_avg_elo,-0.0387290534520521,0.0387290534520521
power_v3_calibrated_win_probability,close_game_rate,-0.03856045864848764,0.03856045864848764
power_v3_recency_win_probability,recent_opponent_avg_elo,-0.03845765736931147,0.03845765736931147
rolling_margin_last_3,recent_opponent_avg_power,0.038249990567588384,0.038249990567588384
predicted_win_probability,upset_rate,-0.037952198979565546,0.037952198979565546
elo_trend,rating_stability,-0.037829264315596904,0.037829264315596904
predicted_win_probability,rolling_margin_std_last_5,-0.03780523746493211,0.03780523746493211
predicted_win_probability,recent_result_volatility,-0.03780523746493211,0.03780523746493211
recent_vs_season_margin_delta,recent_opponent_avg_elo,-0.03775533842785728,0.03775533842785728
power_v3_recency_win_probability,close_game_rate,-0.03773810446258352,0.03773810446258352
rolling_margin_std_last_3,rolling_margin_last_5,0.037675069316427494,0.037675069316427494
power_v3_recency_home_probability,recent_vs_season_margin_delta,-0.037286821376649765,0.037286821376649765
predicted_win_probability,power_rating_trend,0.03723489886494265,0.03723489886494265
recent_vs_season_margin_delta,offense_defense_ratio,-0.03620454713081286,0.03620454713081286
close_game_rate,rating_stability,-0.03592109519491658,0.03592109519491658
close_game_rate,rolling_margin_last_5,-0.03588415413903605,0.03588415413903605
power_rating_trend,opponent_games_played,-0.035856573261395935,0.035856573261395935
pregame_home_elo,volatility_mismatch,0.035584708686719584,0.035584708686719584
rolling_trend_slope,volatility_mismatch,0.035148956547034246,0.035148956547034246
defensive_trend,recent_result_volatility,0.03435363724720389,0.03435363724720389
rolling_margin_std_last_5,defensive_trend,0.03435363724720388,0.03435363724720388
rolling_goals_against_std_last_5,offense_defense_ratio,0.0339605049272455,0.0339605049272455
pregame_home_elo,recent_opponent_avg_elo,0.03360934864627869,0.03360934864627869
predicted_win_probability,recent_vs_season_margin_delta,0.03357864884855404,0.03357864884855404
pregame_away_elo,close_game_rate,0.033532930098695485,0.033532930098695485
elo_home_probability,recent_opponent_avg_elo,0.03299711460169804,0.03299711460169804
power_v3_recency_win_probability,offensive_trend,0.03282650049122928,0.03282650049122928
power_v3_calibrated_win_probability,offensive_trend,0.03259182762813041,0.03259182762813041
offense_vs_opponent_defense_gap,opponent_games_played,-0.03242850288139872,0.03242850288139872
offensive_trend,opponent_games_played,-0.03219689330616855,0.03219689330616855
elo_diff_home,recent_opponent_avg_elo,0.0321596715682577,0.0321596715682577
pregame_away_elo,offensive_sos,0.031768788437673126,0.031768788437673126
rolling_margin_std_last_3,rolling_margin_last_3,0.03163808572340917,0.03163808572340917
upset_rate,offense_defense_ratio,0.03141474034169835,0.03141474034169835
pregame_home_elo,defensive_trend,0.030957099110500697,0.030957099110500697
elo_trend,projected_pace_interaction,-0.03080173817306484,0.03080173817306484
power_v3_calibrated_home_probability,recent_opponent_avg_elo,0.03042643563264941,0.03042643563264941
projected_pace_interaction,offensive_sos,0.03038202941406648,0.03038202941406648
offense_vs_opponent_defense_gap,projected_pace_interaction,-0.030293148871287343,0.030293148871287343
power_v3_recency_home_probability,recent_opponent_avg_elo,0.02983795814806702,0.02983795814806702
power_v3_calibrated_win_probability,power_v3_calibrated_home_probability,0.029785378408512097,0.029785378408512097
rolling_goals_against_std_last_5,recent_vs_season_margin_delta,-0.029252430172729084,0.029252430172729084
defensive_trend,opponent_games_played,-0.02883444611101563,0.02883444611101563
power_v3_recency_home_probability,defensive_trend,-0.028189822034728782,0.028189822034728782
elo_trend,volatility_mismatch,-0.02811944056506627,0.02811944056506627
power_v3_calibrated_home_probability,projected_pace_interaction,0.027835771536596002,0.027835771536596002
power_v3_calibrated_win_probability,power_v3_recency_home_probability,0.027738563665713256,0.027738563665713256
power_v3_calibrated_home_probability,defensive_trend,-0.02751484236462177,0.02751484236462177
power_v3_recency_home_probability,defense_vs_opponent_offense_gap,0.027161628702219363,0.027161628702219363
close_game_rate,rolling_trend_slope,-0.02700366546370878,0.02700366546370878
power_v3_recency_home_probability,projected_pace_interaction,0.02694001505011984,0.02694001505011984
pregame_home_elo,rating_stability,-0.026930039495682158,0.026930039495682158
power_v3_recency_win_probability,upset_rate,-0.026803289945760627,0.026803289945760627
elo_trend,offense_vs_opponent_defense_gap,-0.026773402128062083,0.026773402128062083
power_v3_recency_win_probability,power_v3_calibrated_home_probability,0.026768236140966534,0.026768236140966534
rolling_goals_for_std_last_5,recent_opponent_avg_power,-0.02669232679388916,0.02669232679388916
predicted_win_probability,offensive_sos,-0.026402841199759608,0.026402841199759608
offense_vs_opponent_defense_gap,defensive_sos,0.025389279384163688,0.025389279384163688
defense_vs_opponent_offense_gap,recent_opponent_avg_power,0.025371488257485034,0.025371488257485034
elo_home_probability,volatility_mismatch,-0.02488749282476402,0.02488749282476402
elo_home_probability,offense_defense_ratio,0.02480723724652862,0.02480723724652862
power_v3_recency_win_probability,power_v3_recency_home_probability,0.024711526196487116,0.024711526196487116
power_v3_calibrated_home_probability,defense_vs_opponent_offense_gap,0.024707086771073885,0.024707086771073885
power_v3_calibrated_win_probability,upset_rate,-0.024432212037135265,0.024432212037135265
elo_diff_home,offense_defense_ratio,0.02356173455991541,0.02356173455991541
predicted_win_probability,rating_stability,0.023097087524396532,0.023097087524396532
pregame_home_elo,rolling_margin_std_last_3,-0.02307642620367664,0.02307642620367664
pregame_away_elo,recent_vs_season_margin_delta,-0.022798944256211033,0.022798944256211033
rolling_margin_last_5,defensive_sos,0.02278638246575726,0.02278638246575726
rolling_margin_last_5,defense_vs_opponent_offense_gap,-0.02260979393650997,0.02260979393650997
opponent_win_pct,rating_stability,0.021887115017621205,0.021887115017621205
elo_diff_home,volatility_mismatch,-0.021884922849217548,0.021884922849217548
pregame_home_elo,rolling_goals_for_std_last_5,0.021814090799990745,0.021814090799990745
power_v3_recency_win_probability,rolling_goals_for_std_last_5,-0.02154916589235011,0.02154916589235011
elo_diff_home,recent_result_volatility,-0.021414776999922207,0.021414776999922207
elo_diff_home,rolling_margin_std_last_5,-0.021414776999922207,0.021414776999922207
rolling_goals_for_std_last_5,opponent_win_pct,-0.021409040126237767,0.021409040126237767
power_rating_trend,recent_result_volatility,0.02062989903014775,0.02062989903014775
rolling_margin_std_last_5,power_rating_trend,0.020629899030147728,0.020629899030147728
power_v3_recency_home_probability,rolling_margin_std_last_5,-0.020560013020600735,0.020560013020600735
power_v3_recency_home_probability,recent_result_volatility,-0.020560013020600735,0.020560013020600735
power_v3_calibrated_win_probability,rolling_goals_for_std_last_5,-0.02036807292250447,0.02036807292250447
rolling_margin_last_5,power_rating_trend,-0.020275111369541094,0.020275111369541094
rolling_margin_last_5,recent_vs_season_margin_delta,-0.020162025811502133,0.020162025811502133
close_game_rate,rolling_margin_last_3,-0.019813247087918536,0.019813247087918536
rolling_goals_for_std_last_5,projected_pace_interaction,-0.019690386545182778,0.019690386545182778
defensive_trend,defense_vs_opponent_offense_gap,-0.019640231473702925,0.019640231473702925
elo_home_probability,recent_result_volatility,-0.019295442644658704,0.019295442644658704
elo_home_probability,rolling_margin_std_last_5,-0.019295442644658704,0.019295442644658704
offense_vs_opponent_defense_gap,offensive_sos,0.018584460733961236,0.018584460733961236
power_v3_calibrated_home_probability,rolling_margin_std_last_5,-0.01827762608775962,0.01827762608775962
power_v3_calibrated_home_probability,recent_result_volatility,-0.01827762608775962,0.01827762608775962
power_v3_calibrated_home_probability,power_rating_trend,-0.017756570315424682,0.017756570315424682
rolling_trend_slope,offense_defense_ratio,-0.017659145749067302,0.017659145749067302
defense_vs_opponent_offense_gap,volatility_mismatch,0.017615780723020256,0.017615780723020256
elo_diff_home,recent_vs_season_margin_delta,-0.017234681393600324,0.017234681393600324
defensive_trend,recent_opponent_avg_elo,-0.017182295406964455,0.017182295406964455
power_v3_recency_home_probability,opponent_games_played,-0.016860760794347462,0.016860760794347462
power_v3_calibrated_win_probability,recent_vs_season_margin_delta,-0.01679521327206364,0.01679521327206364
predicted_win_probability,offense_vs_opponent_defense_gap,0.01655547628482827,0.01655547628482827
rolling_margin_std_last_3,defensive_sos,0.016409725386949743,0.016409725386949743
offense_vs_opponent_defense_gap,games_played,0.016354490394060242,0.016354490394060242
elo_home_probability,recent_vs_season_margin_delta,-0.016284961693318955,0.016284961693318955
power_v3_recency_home_probability,power_rating_trend,-0.0162556807374733,0.0162556807374733
rolling_margin_last_5,offensive_trend,0.016248620950632342,0.016248620950632342
strength_gap_absolute,offensive_sos,0.015883502119743532,0.015883502119743532
opponent_win_pct,games_played,0.015876911578708984,0.015876911578708984
elo_diff_home,offensive_trend,0.015677597944156737,0.015677597944156737
power_v3_recency_win_probability,recent_vs_season_margin_delta,-0.015649766313632157,0.015649766313632157
power_v3_calibrated_win_probability,offensive_sos,-0.014941383936873049,0.014941383936873049
power_v3_calibrated_home_probability,opponent_games_played,-0.01488505519200775,0.01488505519200775
elo_home_probability,offensive_trend,0.01478305819288949,0.01478305819288949
rolling_margin_std_last_3,projected_pace_interaction,0.014708397619959067,0.014708397619959067
volatility_mismatch,opponent_win_pct,-0.014093728766662064,0.014093728766662064
rolling_goals_against_std_last_5,upset_rate,0.013399556988014615,0.013399556988014615
projected_pace_interaction,offense_defense_ratio,-0.013096627854232493,0.013096627854232493
offense_defense_ratio,recent_opponent_avg_power,0.012593814639875458,0.012593814639875458
power_v3_recency_win_probability,offensive_sos,-0.012301940089176984,0.012301940089176984
pregame_away_elo,recent_result_volatility,-0.012189841206991492,0.012189841206991492
pregame_away_elo,rolling_margin_std_last_5,-0.012189841206991492,0.012189841206991492
rolling_goals_for_std_last_5,defensive_trend,0.012135988033133828,0.012135988033133828
volatility_mismatch,recent_opponent_avg_elo,-0.011450801326086217,0.011450801326086217
defensive_trend,volatility_mismatch,-0.011303765165471985,0.011303765165471985
defensive_sos,games_played,-0.010764103526563701,0.010764103526563701
predicted_win_probability,rolling_trend_slope,0.010625287575810894,0.010625287575810894
defense_vs_opponent_offense_gap,projected_pace_interaction,-0.010439138584236118,0.010439138584236118
pregame_away_elo,recent_opponent_avg_elo,-0.010214237660271902,0.010214237660271902
defensive_trend,offense_defense_ratio,0.00970067465531168,0.00970067465531168
rolling_trend_slope,opponent_games_played,0.00916155273898721,0.00916155273898721
defense_vs_opponent_offense_gap,offense_defense_ratio,-0.008788668016614409,0.008788668016614409
defensive_sos,recent_result_volatility,0.008784608707041421,0.008784608707041421
rolling_margin_std_last_5,defensive_sos,0.008784608707041409,0.008784608707041409
predicted_win_probability,rolling_goals_for_std_last_5,-0.008340500906078668,0.008340500906078668
opponent_win_pct,opponent_games_played,-0.008016144018167665,0.008016144018167665
strength_gap_absolute,offense_defense_ratio,0.008000039674353681,0.008000039674353681
offense_vs_opponent_defense_gap,strength_gap_absolute,-0.007940535462311974,0.007940535462311974
elo_diff_home,projected_pace_interaction,0.00793430682202101,0.00793430682202101
power_v3_calibrated_home_probability,volatility_mismatch,-0.007826537432563388,0.007826537432563388
elo_home_probability,opponent_games_played,-0.00776499688270834,0.00776499688270834
upset_rate,strength_gap_absolute,0.0076849544524481145,0.0076849544524481145
elo_home_probability,projected_pace_interaction,0.007498034832674261,0.007498034832674261
rolling_margin_std_last_5,projected_pace_interaction,0.0072490249747003575,0.0072490249747003575
projected_pace_interaction,recent_result_volatility,0.007249024974700357,0.007249024974700357
elo_diff_home,opponent_games_played,-0.006916838806640802,0.006916838806640802
elo_home_probability,power_rating_trend,0.006830010211679828,0.006830010211679828
offense_vs_opponent_defense_gap,recent_opponent_avg_power,0.0065557518963969596,0.0065557518963969596
elo_diff_home,defensive_trend,-0.006266938764722758,0.006266938764722758
elo_diff_home,power_rating_trend,0.006209435382915004,0.006209435382915004
power_v3_calibrated_home_probability,offense_defense_ratio,0.0060224774177097965,0.0060224774177097965
power_v3_calibrated_win_probability,power_rating_trend,-0.00588667862438914,0.00588667862438914
power_v3_recency_home_probability,volatility_mismatch,-0.005789968534536925,0.005789968534536925
offensive_trend,games_played,0.0057299638175321846,0.0057299638175321846
power_v3_recency_home_probability,offense_defense_ratio,0.0056559691302125745,0.0056559691302125745
rolling_margin_last_3,defensive_sos,-0.005608551753270511,0.005608551753270511
power_v3_calibrated_win_probability,rolling_goals_against_std_last_5,-0.005313450675566623,0.005313450675566623
power_v3_recency_win_probability,power_rating_trend,-0.005079333808679762,0.005079333808679762
offense_vs_opponent_defense_gap,opponent_win_pct,-0.0050730542587099975,0.0050730542587099975
power_v3_recency_win_probability,rolling_margin_std_last_3,0.004953654196037679,0.004953654196037679
predicted_win_probability,rolling_goals_against_std_last_5,-0.004644786230744734,0.004644786230744734
power_v3_recency_win_probability,rolling_goals_against_std_last_5,-0.0042396184515913985,0.0042396184515913985
elo_trend,recent_opponent_avg_elo,0.004185853644031453,0.004185853644031453
elo_home_probability,defensive_trend,-0.004149644346716571,0.004149644346716571
power_v3_calibrated_home_probability,offensive_trend,-0.004070163480171377,0.004070163480171377
rolling_goals_against_std_last_5,defensive_trend,0.0039668508924929876,0.0039668508924929876
rolling_margin_last_5,projected_pace_interaction,-0.003884085118590203,0.003884085118590203
power_v3_calibrated_win_probability,rating_stability,0.0036508815415871687,0.0036508815415871687
power_v3_recency_win_probability,rating_stability,0.003644649372096636,0.003644649372096636
rolling_margin_last_3,projected_pace_interaction,0.0032546405651836447,0.0032546405651836447
elo_trend,opponent_games_played,0.0032078242296549415,0.0032078242296549415
power_v3_calibrated_win_probability,rolling_margin_std_last_3,0.0031327738325279612,0.0031327738325279612
defensive_trend,projected_pace_interaction,0.003056663678793122,0.003056663678793122
rolling_goals_against_std_last_5,close_game_rate,-0.0026114813253876883,0.0026114813253876883
offensive_trend,recent_result_volatility,0.002587883620510607,0.002587883620510607
rolling_margin_std_last_5,offensive_trend,0.0025878836205105835,0.0025878836205105835
power_v3_calibrated_win_probability,rolling_trend_slope,-0.0019934226394956807,0.0019934226394956807
elo_trend,offense_defense_ratio,0.0018677680074743214,0.0018677680074743214
power_v3_recency_home_probability,offensive_trend,-0.0010341280847903896,0.0010341280847903896
power_v3_recency_win_probability,rolling_trend_slope,-0.0007994726156136125,0.0007994726156136125
rolling_trend_slope,recent_opponent_avg_elo,0.00021940875203659436,0.00021940875203659436
close_game_rate,projected_pace_interaction,0.0002087579437083165,0.0002087579437083165
predicted_win_probability,rolling_margin_std_last_3,0.00011206872283806661,0.00011206872283806661
